Preload samples:   0%|          | 0/600 [00:00<?, ?it/s]/deck/datasets/WBES-FaceEmbedding/face_embedding/gt_encdec/autoencoder/dataset_gtready.py:278: UserWarning: Sparse invariant checks are implicitly disabled. Memory errors (e.g. SEGFAULT) will occur when operating on a sparse tensor which violates the invariants, but checks incur performance overhead. To silence this warning, explicitly opt in or out. See `torch.sparse.check_sparse_tensor_invariants.__doc__` for guidance.  (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:760.)
  return torch.sparse_coo_tensor(inds_t, vals_t, torch.Size(shape)).coalesce()
Preload samples:   0%|          | 3/600 [00:00<00:22, 26.62it/s]Preload samples:   2%|▏         | 9/600 [00:00<00:13, 43.69it/s]Preload samples:   2%|▏         | 14/600 [00:00<00:14, 39.63it/s]Preload samples:   3%|▎         | 20/600 [00:00<00:14, 40.92it/s]Preload samples:   4%|▍         | 26/600 [00:00<00:13, 43.66it/s]Preload samples:   5%|▌         | 32/600 [00:00<00:13, 40.91it/s]Preload samples:   6%|▋         | 38/600 [00:00<00:13, 41.73it/s]Preload samples:   7%|▋         | 44/600 [00:01<00:12, 45.09it/s]Preload samples:   8%|▊         | 49/600 [00:01<00:12, 45.83it/s]Preload samples:   9%|▉         | 54/600 [00:01<00:12, 44.74it/s]Preload samples:  10%|▉         | 59/600 [00:01<00:12, 43.90it/s]Preload samples:  11%|█         | 64/600 [00:01<00:12, 43.35it/s]Preload samples:  12%|█▏        | 69/600 [00:01<00:12, 41.86it/s]Preload samples:  12%|█▏        | 74/600 [00:01<00:12, 41.99it/s]Preload samples:  13%|█▎        | 80/600 [00:01<00:12, 43.32it/s]Preload samples:  14%|█▍        | 86/600 [00:02<00:12, 41.85it/s]Preload samples:  15%|█▌        | 92/600 [00:02<00:11, 42.53it/s]Preload samples:  16%|█▋        | 98/600 [00:02<00:11, 44.73it/s]Preload samples:  17%|█▋        | 104/600 [00:02<00:11, 42.29it/s]Preload samples:  18%|█▊        | 110/600 [00:02<00:11, 43.10it/s]Preload samples:  19%|█▉        | 116/600 [00:02<00:11, 43.82it/s]Preload samples:  20%|██        | 122/600 [00:02<00:11, 41.75it/s]Preload samples:  21%|██▏       | 128/600 [00:03<00:11, 41.77it/s]Preload samples:  22%|██▏       | 134/600 [00:03<00:10, 45.61it/s]Preload samples:  23%|██▎       | 139/600 [00:03<00:10, 45.30it/s]Preload samples:  24%|██▍       | 144/600 [00:03<00:10, 44.79it/s]Preload samples:  25%|██▍       | 149/600 [00:03<00:10, 44.00it/s]Preload samples:  26%|██▌       | 154/600 [00:03<00:10, 42.84it/s]Preload samples:  26%|██▋       | 159/600 [00:03<00:10, 42.07it/s]Preload samples:  27%|██▋       | 164/600 [00:03<00:10, 41.60it/s]Preload samples:  28%|██▊       | 170/600 [00:03<00:09, 44.03it/s]Preload samples:  29%|██▉       | 175/600 [00:04<00:09, 45.43it/s]Preload samples:  30%|███       | 180/600 [00:04<00:09, 44.85it/s]Preload samples:  31%|███       | 185/600 [00:04<00:09, 43.92it/s]Preload samples:  32%|███▏      | 190/600 [00:04<00:09, 43.31it/s]Preload samples:  32%|███▎      | 195/600 [00:04<00:09, 41.65it/s]Preload samples:  33%|███▎      | 200/600 [00:04<00:09, 40.67it/s]Preload samples:  34%|███▍      | 206/600 [00:04<00:09, 43.12it/s]Preload samples:  35%|███▌      | 212/600 [00:04<00:09, 41.64it/s]Preload samples:  36%|███▋      | 218/600 [00:05<00:09, 41.94it/s]Preload samples:  37%|███▋      | 224/600 [00:05<00:08, 43.09it/s]Preload samples:  38%|███▊      | 230/600 [00:05<00:08, 43.26it/s]Preload samples:  39%|███▉      | 236/600 [00:05<00:08, 43.54it/s]Preload samples:  40%|████      | 242/600 [00:05<00:08, 42.80it/s]Preload samples:  41%|████▏     | 248/600 [00:05<00:08, 43.25it/s]Preload samples:  42%|████▏     | 254/600 [00:05<00:07, 44.07it/s]Preload samples:  43%|████▎     | 260/600 [00:06<00:08, 41.77it/s]Preload samples:  44%|████▍     | 266/600 [00:06<00:07, 42.55it/s]Preload samples:  45%|████▌     | 272/600 [00:06<00:07, 44.99it/s]Preload samples:  46%|████▌     | 277/600 [00:06<00:07, 45.65it/s]Preload samples:  47%|████▋     | 282/600 [00:06<00:07, 45.10it/s]Preload samples:  48%|████▊     | 287/600 [00:06<00:07, 44.20it/s]Preload samples:  49%|████▊     | 292/600 [00:06<00:07, 43.17it/s]Preload samples:  50%|████▉     | 297/600 [00:06<00:07, 41.80it/s]Preload samples:  50%|█████     | 302/600 [00:07<00:07, 41.82it/s]Preload samples:  51%|█████▏    | 308/600 [00:07<00:06, 44.30it/s]Preload samples:  52%|█████▏    | 313/600 [00:07<00:06, 44.93it/s]Preload samples:  53%|█████▎    | 318/600 [00:07<00:06, 44.71it/s]Preload samples:  54%|█████▍    | 323/600 [00:07<00:06, 43.95it/s]Preload samples:  55%|█████▍    | 328/600 [00:07<00:06, 43.15it/s]Preload samples:  56%|█████▌    | 333/600 [00:07<00:06, 40.87it/s]Preload samples:  56%|█████▋    | 338/600 [00:07<00:06, 40.77it/s]Preload samples:  57%|█████▋    | 344/600 [00:07<00:06, 42.59it/s]Preload samples:  58%|█████▊    | 350/600 [00:08<00:05, 41.89it/s]Preload samples:  59%|█████▉    | 356/600 [00:08<00:05, 41.92it/s]Preload samples:  60%|██████    | 362/600 [00:08<00:05, 43.50it/s]Preload samples:  61%|██████▏   | 368/600 [00:08<00:05, 42.34it/s]Preload samples:  62%|██████▏   | 374/600 [00:08<00:05, 42.39it/s]Preload samples:  63%|██████▎   | 380/600 [00:08<00:05, 43.21it/s]Preload samples:  64%|██████▍   | 386/600 [00:08<00:05, 42.65it/s]Preload samples:  65%|██████▌   | 392/600 [00:09<00:04, 43.55it/s]Preload samples:  66%|██████▋   | 398/600 [00:09<00:04, 44.21it/s]Preload samples:  67%|██████▋   | 404/600 [00:09<00:04, 41.29it/s]Preload samples:  68%|██████▊   | 410/600 [00:09<00:04, 42.72it/s]Preload samples:  69%|██████▉   | 416/600 [00:09<00:04, 45.84it/s]Preload samples:  70%|███████   | 421/600 [00:09<00:03, 45.68it/s]Preload samples:  71%|███████   | 426/600 [00:09<00:03, 45.57it/s]Preload samples:  72%|███████▏  | 431/600 [00:09<00:03, 43.88it/s]Preload samples:  73%|███████▎  | 436/600 [00:10<00:03, 43.81it/s]Preload samples:  74%|███████▎  | 441/600 [00:10<00:03, 42.38it/s]Preload samples:  74%|███████▍  | 446/600 [00:10<00:03, 39.96it/s]Preload samples:  75%|███████▌  | 452/600 [00:10<00:03, 43.40it/s]Preload samples:  76%|███████▌  | 457/600 [00:10<00:03, 44.45it/s]Preload samples:  77%|███████▋  | 462/600 [00:10<00:03, 43.80it/s]Preload samples:  78%|███████▊  | 467/600 [00:10<00:03, 43.06it/s]Preload samples:  79%|███████▊  | 472/600 [00:10<00:02, 43.31it/s]Preload samples:  80%|███████▉  | 477/600 [00:11<00:02, 41.86it/s]Preload samples:  80%|████████  | 482/600 [00:11<00:02, 40.08it/s]Preload samples:  81%|████████▏ | 488/600 [00:11<00:02, 42.06it/s]Preload samples:  82%|████████▏ | 494/600 [00:11<00:02, 40.50it/s]Preload samples:  83%|████████▎ | 500/600 [00:11<00:02, 41.74it/s]Preload samples:  84%|████████▍ | 506/600 [00:11<00:02, 43.47it/s]Preload samples:  85%|████████▌ | 512/600 [00:11<00:02, 41.25it/s]Preload samples:  86%|████████▋ | 518/600 [00:12<00:01, 42.06it/s]Preload samples:  87%|████████▋ | 524/600 [00:12<00:01, 45.25it/s]Preload samples:  88%|████████▊ | 529/600 [00:12<00:01, 45.56it/s]Preload samples:  89%|████████▉ | 534/600 [00:12<00:01, 45.21it/s]Preload samples:  90%|████████▉ | 539/600 [00:12<00:01, 44.36it/s]Preload samples:  91%|█████████ | 544/600 [00:12<00:01, 42.48it/s]Preload samples:  92%|█████████▏| 549/600 [00:12<00:01, 41.04it/s]Preload samples:  92%|█████████▏| 554/600 [00:12<00:01, 41.99it/s]Preload samples:  93%|█████████▎| 560/600 [00:13<00:00, 43.72it/s]Preload samples:  94%|█████████▍| 565/600 [00:13<00:00, 45.16it/s]Preload samples:  95%|█████████▌| 570/600 [00:13<00:00, 45.24it/s]Preload samples:  96%|█████████▌| 575/600 [00:13<00:00, 43.31it/s]Preload samples:  97%|█████████▋| 580/600 [00:13<00:00, 43.41it/s]Preload samples:  98%|█████████▊| 585/600 [00:13<00:00, 42.43it/s]Preload samples:  98%|█████████▊| 590/600 [00:13<00:00, 40.20it/s]Preload samples:  99%|█████████▉| 596/600 [00:13<00:00, 41.56it/s]Preload samples: 100%|██████████| 600/600 [00:14<00:00, 42.73it/s]
Prepared registered-chamfer subset: subjects=100 samples=600 topologies=['crop', 'down8k', 'noisy', 'original', 'remesh', 'up60k']
Prepared registered-chamfer pair context: subject_pairs=4950 mesh_pairs=148500
🧬 DiffusionEncoderOnly | Z=256, width=128, blocks=4, pool=meanmax
Starting registered-chamfer scenario 1/2: clean
Scenario clean: encoded 1/600 samples
Scenario clean: encoded 60/600 samples
Scenario clean: encoded 120/600 samples
Scenario clean: encoded 180/600 samples
Scenario clean: encoded 240/600 samples
Scenario clean: encoded 300/600 samples
Scenario clean: encoded 360/600 samples
Scenario clean: encoded 420/600 samples
Scenario clean: encoded 480/600 samples
Scenario clean: encoded 540/600 samples
Scenario clean: encoded 600/600 samples
Scenario clean: computing registered Chamfer over 148500 mesh pairs (batch_pairs=8)
clean registered chamfer pairs: starting 148500 pairs in 24286 batches
clean registered chamfer pairs: 0.0% pairs (5/148500) | 0.0% batches (1/24286) | shape=21228x8134 | rate=76.5 pairs/s | eta=32.4m | elapsed=0.1s
clean registered chamfer pairs: 44.7% pairs (66384/148500) | 36.5% batches (8854/24286) | shape=8127x20963 | rate=39.8 pairs/s | eta=34.4m | elapsed=27.8m
clean registered chamfer pairs: 45.2% pairs (67105/148500) | 37.0% batches (8979/24286) | shape=16502x23470 | rate=39.9 pairs/s | eta=34.0m | elapsed=28.0m
clean registered chamfer pairs: 45.6% pairs (67697/148500) | 37.3% batches (9053/24286) | shape=16502x23470 | rate=40.1 pairs/s | eta=33.6m | elapsed=28.2m
clean registered chamfer pairs: 46.0% pairs (68289/148500) | 37.6% batches (9127/24286) | shape=16502x23470 | rate=40.2 pairs/s | eta=33.3m | elapsed=28.3m
clean registered chamfer pairs: 46.4% pairs (68873/148500) | 37.9% batches (9200/24286) | shape=16502x23470 | rate=40.3 pairs/s | eta=33.0m | elapsed=28.5m
clean registered chamfer pairs: 46.8% pairs (69465/148500) | 38.2% batches (9274/24286) | shape=16502x23470 | rate=40.4 pairs/s | eta=32.6m | elapsed=28.7m
clean registered chamfer pairs: 47.2% pairs (70049/148500) | 38.5% batches (9347/24286) | shape=16502x23470 | rate=40.5 pairs/s | eta=32.3m | elapsed=28.8m
clean registered chamfer pairs: 47.6% pairs (70641/148500) | 38.8% batches (9421/24286) | shape=16502x23470 | rate=40.6 pairs/s | eta=32.0m | elapsed=29.0m
clean registered chamfer pairs: 48.0% pairs (71225/148500) | 39.1% batches (9494/24286) | shape=16502x23470 | rate=40.7 pairs/s | eta=31.6m | elapsed=29.2m
clean registered chamfer pairs: 48.4% pairs (71817/148500) | 39.4% batches (9568/24286) | shape=16502x23470 | rate=40.8 pairs/s | eta=31.3m | elapsed=29.3m
clean registered chamfer pairs: 49.1% pairs (72972/148500) | 40.0% batches (9719/24286) | shape=16502x8136 | rate=41.2 pairs/s | eta=30.5m | elapsed=29.5m
clean registered chamfer pairs: 49.6% pairs (73623/148500) | 40.4% batches (9804/24286) | shape=16502x60431 | rate=41.4 pairs/s | eta=30.2m | elapsed=29.7m
clean registered chamfer pairs: 50.1% pairs (74439/148500) | 40.8% batches (9909/24286) | shape=16502x60430 | rate=41.6 pairs/s | eta=29.7m | elapsed=29.8m
clean registered chamfer pairs: 50.4% pairs (74786/148500) | 41.0% batches (9957/24286) | shape=16502x60434 | rate=41.5 pairs/s | eta=29.6m | elapsed=30.0m
clean registered chamfer pairs: 50.5% pairs (75024/148500) | 41.1% batches (9988/24286) | shape=16502x60433 | rate=41.4 pairs/s | eta=29.5m | elapsed=30.2m
clean registered chamfer pairs: 50.7% pairs (75286/148500) | 41.3% batches (10026/24286) | shape=16502x60438 | rate=41.4 pairs/s | eta=29.5m | elapsed=30.3m
clean registered chamfer pairs: 50.9% pairs (75651/148500) | 41.5% batches (10075/24286) | shape=16502x60428 | rate=41.3 pairs/s | eta=29.4m | elapsed=30.5m
clean registered chamfer pairs: 51.2% pairs (76010/148500) | 41.7% batches (10127/24286) | shape=16502x60420 | rate=41.3 pairs/s | eta=29.2m | elapsed=30.7m
clean registered chamfer pairs: 51.4% pairs (76322/148500) | 41.9% batches (10167/24286) | shape=16502x60417 | rate=41.2 pairs/s | eta=29.2m | elapsed=30.8m
clean registered chamfer pairs: 51.6% pairs (76650/148500) | 42.0% batches (10212/24286) | shape=16502x60435 | rate=41.2 pairs/s | eta=29.1m | elapsed=31.0m
clean registered chamfer pairs: 51.8% pairs (76937/148500) | 42.2% batches (10250/24286) | shape=16502x60422 | rate=41.1 pairs/s | eta=29.0m | elapsed=31.2m
clean registered chamfer pairs: 52.0% pairs (77203/148500) | 42.3% batches (10284/24286) | shape=16502x60425 | rate=41.1 pairs/s | eta=28.9m | elapsed=31.3m
clean registered chamfer pairs: 52.2% pairs (77478/148500) | 42.5% batches (10319/24286) | shape=16502x60429 | rate=41.0 pairs/s | eta=28.9m | elapsed=31.5m
clean registered chamfer pairs: 52.5% pairs (77917/148500) | 42.7% batches (10380/24286) | shape=16502x60421 | rate=41.0 pairs/s | eta=28.7m | elapsed=31.7m
clean registered chamfer pairs: 53.0% pairs (78634/148500) | 43.1% batches (10474/24286) | shape=16502x20824 | rate=41.2 pairs/s | eta=28.3m | elapsed=31.8m
clean registered chamfer pairs: 53.3% pairs (79171/148500) | 43.4% batches (10547/24286) | shape=16502x60418 | rate=41.2 pairs/s | eta=28.0m | elapsed=32.0m
clean registered chamfer pairs: 53.7% pairs (79672/148500) | 43.7% batches (10613/24286) | shape=16502x20730 | rate=41.3 pairs/s | eta=27.8m | elapsed=32.2m
clean registered chamfer pairs: 53.8% pairs (79856/148500) | 43.8% batches (10637/24286) | shape=60426x23470 | rate=41.2 pairs/s | eta=27.8m | elapsed=32.3m
clean registered chamfer pairs: 53.9% pairs (80016/148500) | 43.9% batches (10657/24286) | shape=60426x23470 | rate=41.0 pairs/s | eta=27.8m | elapsed=32.5m
clean registered chamfer pairs: 54.0% pairs (80186/148500) | 44.0% batches (10679/24286) | shape=60426x16502 | rate=40.9 pairs/s | eta=27.8m | elapsed=32.7m
clean registered chamfer pairs: 54.2% pairs (80475/148500) | 44.2% batches (10725/24286) | shape=60426x16501 | rate=40.8 pairs/s | eta=27.8m | elapsed=32.8m
clean registered chamfer pairs: 54.4% pairs (80746/148500) | 44.5% batches (10810/24286) | shape=60426x8130 | rate=40.8 pairs/s | eta=27.7m | elapsed=33.0m
clean registered chamfer pairs: 54.6% pairs (81127/148500) | 44.8% batches (10873/24286) | shape=20568x8133 | rate=40.8 pairs/s | eta=27.5m | elapsed=33.2m
clean registered chamfer pairs: 55.1% pairs (81858/148500) | 45.3% batches (10993/24286) | shape=8132x23470 | rate=40.9 pairs/s | eta=27.1m | elapsed=33.3m
clean registered chamfer pairs: 55.9% pairs (83040/148500) | 46.0% batches (11166/24286) | shape=8132x60438 | rate=41.3 pairs/s | eta=26.4m | elapsed=33.5m
clean registered chamfer pairs: 56.4% pairs (83826/148500) | 46.5% batches (11292/24286) | shape=60440x23470 | rate=41.5 pairs/s | eta=26.0m | elapsed=33.7m
clean registered chamfer pairs: 56.6% pairs (83986/148500) | 46.6% batches (11312/24286) | shape=60440x23470 | rate=41.4 pairs/s | eta=26.0m | elapsed=33.8m
clean registered chamfer pairs: 56.7% pairs (84154/148500) | 46.7% batches (11333/24286) | shape=60440x23470 | rate=41.2 pairs/s | eta=26.0m | elapsed=34.0m
clean registered chamfer pairs: 56.8% pairs (84314/148500) | 46.7% batches (11353/24286) | shape=60440x23470 | rate=41.1 pairs/s | eta=26.0m | elapsed=34.2m
clean registered chamfer pairs: 56.9% pairs (84474/148500) | 46.8% batches (11373/24286) | shape=60440x23470 | rate=41.0 pairs/s | eta=26.0m | elapsed=34.3m
clean registered chamfer pairs: 57.0% pairs (84686/148500) | 46.9% batches (11400/24286) | shape=60440x16502 | rate=40.9 pairs/s | eta=26.0m | elapsed=34.5m
clean registered chamfer pairs: 57.2% pairs (84985/148500) | 47.1% batches (11444/24286) | shape=60440x16501 | rate=40.9 pairs/s | eta=25.9m | elapsed=34.7m
clean registered chamfer pairs: 57.4% pairs (85295/148500) | 47.4% batches (11504/24286) | shape=60440x21449 | rate=40.8 pairs/s | eta=25.8m | elapsed=34.8m
clean registered chamfer pairs: 57.6% pairs (85499/148500) | 47.6% batches (11551/24286) | shape=60440x20924 | rate=40.7 pairs/s | eta=25.8m | elapsed=35.0m
clean registered chamfer pairs: 57.9% pairs (85914/148500) | 47.8% batches (11619/24286) | shape=20961x8138 | rate=40.7 pairs/s | eta=25.6m | elapsed=35.2m
clean registered chamfer pairs: 58.4% pairs (86711/148500) | 48.3% batches (11742/24286) | shape=8137x23470 | rate=40.9 pairs/s | eta=25.2m | elapsed=35.3m
clean registered chamfer pairs: 59.2% pairs (87843/148500) | 49.1% batches (11923/24286) | shape=8137x60427 | rate=41.2 pairs/s | eta=24.5m | elapsed=35.5m
clean registered chamfer pairs: 59.7% pairs (88638/148500) | 49.6% batches (12046/24286) | shape=21077x23470 | rate=41.4 pairs/s | eta=24.1m | elapsed=35.7m
clean registered chamfer pairs: 60.1% pairs (89177/148500) | 50.0% batches (12145/24286) | shape=8140x23470 | rate=41.5 pairs/s | eta=23.8m | elapsed=35.8m
clean registered chamfer pairs: 60.8% pairs (90255/148500) | 50.8% batches (12333/24286) | shape=8140x60425 | rate=41.8 pairs/s | eta=23.2m | elapsed=36.0m
clean registered chamfer pairs: 61.0% pairs (90638/148500) | 51.1% batches (12400/24286) | shape=60452x23470 | rate=41.8 pairs/s | eta=23.1m | elapsed=36.2m
clean registered chamfer pairs: 61.2% pairs (90881/148500) | 51.3% batches (12448/24286) | shape=60452x8137 | rate=41.7 pairs/s | eta=23.0m | elapsed=36.3m
clean registered chamfer pairs: 61.5% pairs (91293/148500) | 51.8% batches (12576/24286) | shape=21137x60432 | rate=41.7 pairs/s | eta=22.9m | elapsed=36.5m
clean registered chamfer pairs: 62.0% pairs (92052/148500) | 52.3% batches (12696/24286) | shape=8133x23470 | rate=41.8 pairs/s | eta=22.5m | elapsed=36.7m
clean registered chamfer pairs: 62.9% pairs (93461/148500) | 53.0% batches (12879/24286) | shape=8133x16503 | rate=42.3 pairs/s | eta=21.7m | elapsed=36.8m
clean registered chamfer pairs: 63.4% pairs (94205/148500) | 53.5% batches (13001/24286) | shape=8133x60441 | rate=42.4 pairs/s | eta=21.3m | elapsed=37.0m
clean registered chamfer pairs: 64.0% pairs (94978/148500) | 54.1% batches (13131/24286) | shape=21429x23470 | rate=42.6 pairs/s | eta=20.9m | elapsed=37.2m
clean registered chamfer pairs: 64.3% pairs (95496/148500) | 54.5% batches (13226/24286) | shape=8141x23470 | rate=42.6 pairs/s | eta=20.7m | elapsed=37.3m
clean registered chamfer pairs: 65.0% pairs (96559/148500) | 55.3% batches (13425/24286) | shape=8141x60423 | rate=42.9 pairs/s | eta=20.2m | elapsed=37.5m
clean registered chamfer pairs: 65.4% pairs (97179/148500) | 55.9% batches (13574/24286) | shape=16504x60422 | rate=43.0 pairs/s | eta=19.9m | elapsed=37.7m
clean registered chamfer pairs: 65.6% pairs (97424/148500) | 56.2% batches (13645/24286) | shape=60445x23470 | rate=42.9 pairs/s | eta=19.8m | elapsed=37.8m
clean registered chamfer pairs: 65.7% pairs (97592/148500) | 56.3% batches (13666/24286) | shape=60445x23470 | rate=42.8 pairs/s | eta=19.8m | elapsed=38.0m
clean registered chamfer pairs: 65.8% pairs (97752/148500) | 56.4% batches (13686/24286) | shape=60445x23470 | rate=42.7 pairs/s | eta=19.8m | elapsed=38.2m
clean registered chamfer pairs: 66.0% pairs (98001/148500) | 56.5% batches (13721/24286) | shape=60445x16503 | rate=42.6 pairs/s | eta=19.8m | elapsed=38.3m
clean registered chamfer pairs: 66.2% pairs (98305/148500) | 56.8% batches (13795/24286) | shape=60445x21143 | rate=42.6 pairs/s | eta=19.7m | elapsed=38.5m
clean registered chamfer pairs: 66.4% pairs (98594/148500) | 57.1% batches (13859/24286) | shape=21133x23470 | rate=42.5 pairs/s | eta=19.6m | elapsed=38.7m
clean registered chamfer pairs: 66.6% pairs (98954/148500) | 57.4% batches (13936/24286) | shape=60451x23470 | rate=42.5 pairs/s | eta=19.4m | elapsed=38.8m
clean registered chamfer pairs: 66.7% pairs (99116/148500) | 57.5% batches (13957/24286) | shape=60451x16501 | rate=42.4 pairs/s | eta=19.4m | elapsed=39.0m
clean registered chamfer pairs: 67.0% pairs (99428/148500) | 58.0% batches (14081/24286) | shape=20751x23470 | rate=42.3 pairs/s | eta=19.3m | elapsed=39.2m
clean registered chamfer pairs: 67.3% pairs (99871/148500) | 58.3% batches (14168/24286) | shape=16501x23470 | rate=42.3 pairs/s | eta=19.2m | elapsed=39.3m
clean registered chamfer pairs: 67.7% pairs (100463/148500) | 58.6% batches (14242/24286) | shape=16501x23470 | rate=42.4 pairs/s | eta=18.9m | elapsed=39.5m
clean registered chamfer pairs: 68.1% pairs (101059/148500) | 59.0% batches (14318/24286) | shape=16501x60431 | rate=42.5 pairs/s | eta=18.6m | elapsed=39.7m
clean registered chamfer pairs: 68.4% pairs (101595/148500) | 59.3% batches (14404/24286) | shape=16501x8140 | rate=42.5 pairs/s | eta=18.4m | elapsed=39.8m
clean registered chamfer pairs: 68.6% pairs (101942/148500) | 59.6% batches (14468/24286) | shape=16501x60422 | rate=42.5 pairs/s | eta=18.3m | elapsed=40.0m
clean registered chamfer pairs: 69.0% pairs (102402/148500) | 59.9% batches (14547/24286) | shape=16501x21149 | rate=42.5 pairs/s | eta=18.1m | elapsed=40.2m
clean registered chamfer pairs: 69.1% pairs (102673/148500) | 60.1% batches (14590/24286) | shape=60447x23470 | rate=42.4 pairs/s | eta=18.0m | elapsed=40.3m
clean registered chamfer pairs: 69.3% pairs (102916/148500) | 60.3% batches (14645/24286) | shape=60447x21026 | rate=42.4 pairs/s | eta=17.9m | elapsed=40.5m
clean registered chamfer pairs: 69.6% pairs (103348/148500) | 60.8% batches (14772/24286) | shape=21118x60434 | rate=42.4 pairs/s | eta=17.8m | elapsed=40.7m
clean registered chamfer pairs: 69.7% pairs (103565/148500) | 61.0% batches (14820/24286) | shape=60432x23470 | rate=42.3 pairs/s | eta=17.7m | elapsed=40.8m
clean registered chamfer pairs: 69.8% pairs (103725/148500) | 61.1% batches (14840/24286) | shape=60432x23470 | rate=42.2 pairs/s | eta=17.7m | elapsed=41.0m
clean registered chamfer pairs: 70.0% pairs (103903/148500) | 61.2% batches (14863/24286) | shape=60432x16502 | rate=42.1 pairs/s | eta=17.7m | elapsed=41.2m
clean registered chamfer pairs: 70.2% pairs (104215/148500) | 61.5% batches (14936/24286) | shape=60432x20958 | rate=42.0 pairs/s | eta=17.6m | elapsed=41.3m
clean registered chamfer pairs: 70.4% pairs (104470/148500) | 61.8% batches (15004/24286) | shape=21282x23470 | rate=42.0 pairs/s | eta=17.5m | elapsed=41.5m
clean registered chamfer pairs: 70.7% pairs (104946/148500) | 62.2% batches (15095/24286) | shape=8135x23470 | rate=42.0 pairs/s | eta=17.3m | elapsed=41.7m
clean registered chamfer pairs: 71.5% pairs (106154/148500) | 62.9% batches (15275/24286) | shape=8135x60428 | rate=42.3 pairs/s | eta=16.7m | elapsed=41.8m
clean registered chamfer pairs: 72.0% pairs (106858/148500) | 63.4% batches (15398/24286) | shape=60431x23470 | rate=42.4 pairs/s | eta=16.4m | elapsed=42.0m
clean registered chamfer pairs: 72.1% pairs (107018/148500) | 63.5% batches (15418/24286) | shape=60431x23470 | rate=42.3 pairs/s | eta=16.3m | elapsed=42.2m
clean registered chamfer pairs: 72.2% pairs (107186/148500) | 63.6% batches (15439/24286) | shape=60431x23470 | rate=42.2 pairs/s | eta=16.3m | elapsed=42.3m
clean registered chamfer pairs: 72.3% pairs (107346/148500) | 63.7% batches (15459/24286) | shape=60431x23470 | rate=42.1 pairs/s | eta=16.3m | elapsed=42.5m
clean registered chamfer pairs: 72.4% pairs (107508/148500) | 63.7% batches (15480/24286) | shape=60431x16501 | rate=42.0 pairs/s | eta=16.3m | elapsed=42.7m
clean registered chamfer pairs: 72.6% pairs (107746/148500) | 63.9% batches (15512/24286) | shape=60431x16502 | rate=41.9 pairs/s | eta=16.2m | elapsed=42.8m
clean registered chamfer pairs: 72.8% pairs (108090/148500) | 64.1% batches (15572/24286) | shape=60431x21339 | rate=41.9 pairs/s | eta=16.1m | elapsed=43.0m
clean registered chamfer pairs: 72.9% pairs (108315/148500) | 64.3% batches (15622/24286) | shape=60431x21393 | rate=41.8 pairs/s | eta=16.0m | elapsed=43.2m
clean registered chamfer pairs: 73.1% pairs (108585/148500) | 64.5% batches (15667/24286) | shape=21145x23470 | rate=41.8 pairs/s | eta=15.9m | elapsed=43.3m
clean registered chamfer pairs: 73.5% pairs (109154/148500) | 64.9% batches (15769/24286) | shape=8138x23470 | rate=41.8 pairs/s | eta=15.7m | elapsed=43.5m
clean registered chamfer pairs: 74.4% pairs (110456/148500) | 65.6% batches (15937/24286) | shape=8138x16503 | rate=42.2 pairs/s | eta=15.0m | elapsed=43.7m
clean registered chamfer pairs: 74.9% pairs (111278/148500) | 66.2% batches (16073/24286) | shape=8138x60429 | rate=42.3 pairs/s | eta=14.7m | elapsed=43.8m
clean registered chamfer pairs: 75.3% pairs (111850/148500) | 66.6% batches (16176/24286) | shape=60446x23470 | rate=42.4 pairs/s | eta=14.4m | elapsed=44.0m
clean registered chamfer pairs: 75.5% pairs (112085/148500) | 66.8% batches (16226/24286) | shape=60446x8138 | rate=42.3 pairs/s | eta=14.3m | elapsed=44.2m
clean registered chamfer pairs: 75.8% pairs (112489/148500) | 67.3% batches (16347/24286) | shape=21297x60434 | rate=42.3 pairs/s | eta=14.2m | elapsed=44.3m
clean registered chamfer pairs: 76.3% pairs (113251/148500) | 68.1% batches (16530/24286) | shape=8139x20824 | rate=42.4 pairs/s | eta=13.9m | elapsed=44.5m
clean registered chamfer pairs: 76.4% pairs (113463/148500) | 68.2% batches (16573/24286) | shape=60454x23470 | rate=42.3 pairs/s | eta=13.8m | elapsed=44.7m
clean registered chamfer pairs: 76.6% pairs (113731/148500) | 68.7% batches (16690/24286) | shape=21081x8132 | rate=42.3 pairs/s | eta=13.7m | elapsed=44.8m
clean registered chamfer pairs: 76.9% pairs (114150/148500) | 69.1% batches (16772/24286) | shape=21081x60418 | rate=42.3 pairs/s | eta=13.5m | elapsed=45.0m
clean registered chamfer pairs: 77.7% pairs (115335/148500) | 69.8% batches (16942/24286) | shape=8131x16501 | rate=42.6 pairs/s | eta=13.0m | elapsed=45.2m
clean registered chamfer pairs: 78.1% pairs (116051/148500) | 70.3% batches (17069/24286) | shape=20899x60437 | rate=42.7 pairs/s | eta=12.7m | elapsed=45.3m
clean registered chamfer pairs: 78.4% pairs (116350/148500) | 70.6% batches (17135/24286) | shape=60430x23470 | rate=42.6 pairs/s | eta=12.6m | elapsed=45.5m
clean registered chamfer pairs: 78.5% pairs (116510/148500) | 70.6% batches (17155/24286) | shape=60430x23470 | rate=42.5 pairs/s | eta=12.5m | elapsed=45.7m
